survey_id	zone	node_id	sequence	x	z	y	event	label	neighbors	source	confidence
20260712-170700-z102	102	2912	2912	-411.008	-70.634	-0.330	point		2911,2913	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2913	2913	-413.500	-68.826	-0.349	point		2912,2914	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2914	2914	-415.304	-67.516	-0.359	point		2913,2915	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2915	2915	-417.842	-65.705	-0.107	point		2513,2914,2916	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2916	2916	-419.520	-64.572	0.239	point		2915,2917	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2917	2917	-422.099	-62.878	0.073	point		2916,2918	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2918	2918	-423.956	-61.670	0.177	point		2917,2919	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2919	2919	-425.682	-60.548	0.101	point		2918,2920	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2920	2920	-428.202	-58.782	0.081	point		2919,2921	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2921	2921	-429.726	-57.447	0.195	point		2920,2922	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2922	2922	-431.848	-55.200	0.374	point		2921,2923	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2923	2923	-433.113	-53.585	0.290	point		2922,2924	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2924	2924	-434.484	-50.841	0.056	point		2923,2925	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2925	2925	-435.074	-49.118	-0.134	point		2924,2926	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2926	2926	-435.891	-46.391	-0.195	point		2925,2927	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2927	2927	-436.559	-44.071	-0.217	point		2926,2928	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2928	2928	-437.192	-42.085	-0.177	point		2927,2929	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2929	2929	-438.560	-40.231	-0.092	point		2928,2930	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2930	2930	-440.420	-39.336	-0.043	point		2929,2931	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2931	2931	-443.238	-38.766	-0.079	point		2930,2932	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2932	2932	-445.155	-38.560	-0.368	point		2931,2933	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2933	2933	-448.148	-38.058	-0.189	point		2932,2934	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2934	2934	-450.126	-37.632	0.154	point		2933,2935	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2935	2935	-453.143	-36.956	0.330	point		2934,2936	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2936	2936	-455.150	-36.503	0.504	point		2935,2937	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2937	2937	-458.157	-35.824	0.619	point		2936,2938	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2938	2938	-460.174	-35.405	0.521	point		2937,2939	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2939	2939	-462.214	-35.101	0.301	point		2938,2940	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2940	2940	-465.543	-34.917	0.184	point		2939,2941	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2941	2941	-467.601	-34.872	0.211	point		2940,2942	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2942	2942	-470.654	-34.899	-0.252	point		2941,2943	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2943	2943	-472.861	-35.031	-0.366	point		2942,2944	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2944	2944	-475.930	-35.273	-0.429	point		2943,2945	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2945	2945	-477.809	-35.428	-0.521	point		2944,2946	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2946	2946	-480.219	-35.597	-0.457	point		2945,2947	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2947	2947	-482.914	-35.274	-0.580	point		2946,2948	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2948	2948	-484.703	-34.581	-0.531	point		2947,2949	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2949	2949	-487.506	-33.348	-0.209	point		2948,2950	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2950	2950	-489.381	-32.494	-0.226	point		2949,2951	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2951	2951	-492.126	-31.100	-0.303	point		2950,2952	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2952	2952	-494.171	-29.944	-0.246	point		2951,2953	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2953	2953	-496.828	-28.394	-0.067	point		2952,2954	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2954	2954	-498.721	-27.283	0.150	point		2953,2955	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2955	2955	-500.477	-26.249	0.434	point		2954,2956	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2956	2956	-503.233	-24.483	0.452	point		2554,2955,2957	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2957	2957	-505.374	-22.748	0.318	point		2956,2958	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2958	2958	-507.256	-20.938	0.200	point		2957,2959	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2959	2959	-508.613	-19.407	0.192	point		2958,2960	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2960	2960	-510.677	-16.879	0.377	point		2959,2961	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2961	2961	-511.879	-15.221	0.380	point		2960,2962	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2962	2962	-513.504	-12.413	0.179	point		2961,2963	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2963	2963	-514.270	-10.897	0.001	point		2962,2964	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2964	2964	-515.351	-7.991	-0.288	point		2963,2965	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2965	2965	-515.948	-6.025	-0.197	point		2964,2966	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2966	2966	-516.807	-3.171	-0.201	point		2965,2967	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2967	2967	-517.596	-1.756	-0.152	point		2565,2966,2968	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2968	2968	-519.898	-0.119	-0.008	point		2967,2969	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2969	2969	-521.573	0.559	-0.037	point		2968,2970	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2970	2970	-524.254	1.183	-0.076	point		2969,2971	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2971	2971	-527.374	1.627	0.064	point		2970,2972	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2972	2972	-529.420	1.863	0.108	point		2971,2973	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2973	2973	-532.473	2.036	0.065	point		2572,2972,2974	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2974	2974	-534.506	2.087	0.297	point		2573,2973,2975	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2975	2975	-537.583	2.141	0.508	point		2574,2974,2976	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2976	2976	-539.973	2.131	0.615	point		2575,2975,2977	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2977	2977	-542.928	1.992	0.617	point		2576,2976,2978	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2978	2978	-544.659	1.891	0.610	point		2977,2979	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2979	2979	-546.710	1.908	0.404	point		2978,2980	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2980	2980	-549.811	2.054	0.186	point		2979,2981	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2981	2981	-552.723	2.229	0.026	point		2580,2980,2982	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2982	2982	-555.120	2.253	-0.077	point		2581,2981,2983	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2983	2983	-558.121	1.596	-0.101	point		2982,2984	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2984	2984	-560.018	0.813	-0.052	point		2983,2985	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2985	2985	-562.614	-0.826	-0.165	point		2984,2986	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2986	2986	-564.078	-2.252	-0.336	point		2985,2987	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2987	2987	-565.576	-4.516	-0.632	point		2986,2988	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2988	2988	-566.755	-6.566	-0.262	point		2587,2987,2989	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2989	2989	-568.264	-9.256	-0.267	point		2988,2990	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2990	2990	-569.268	-11.054	-0.324	point		2589,2989,2991	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2991	2991	-570.359	-13.010	-0.331	point		2590,2990,2992	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2992	2992	-571.948	-15.852	-0.291	point		2991,2993	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2993	2993	-573.059	-17.781	-0.076	point		2992,2994	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2994	2994	-574.822	-20.512	0.384	point		2993,2995	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2995	2995	-576.181	-22.483	0.398	point		2994,2996	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2996	2996	-577.354	-24.167	0.303	point		2995,2997	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2997	2997	-579.124	-26.686	0.181	point		2996,2998	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2998	2998	-580.464	-28.444	0.177	point		2997,2999	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2999	2999	-582.725	-30.784	0.386	point		2998,3000	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3000	3000	-584.518	-32.230	0.441	point		2999,3001	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3001	3001	-587.075	-33.948	0.279	point		3000,3002	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3002	3002	-588.903	-34.891	0.171	point		3001,3003	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3003	3003	-590.840	-35.698	0.039	point		3002,3004	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3004	3004	-593.287	-36.603	-0.079	point		3003,3005	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3005	3005	-595.616	-37.617	-0.132	point		3004,3006	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3006	3006	-597.094	-38.900	-0.070	point		3005,3007	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3007	3007	-598.630	-41.295	0.000	point		3006,3008	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3008	3008	-599.462	-43.184	0.000	point		3007,3009	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3009	3009	-600.403	-45.993	-0.043	point		3008,3010	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3010	3010	-600.872	-47.988	0.074	point		2609,3009,3011	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3011	3011	-601.485	-50.900	0.249	point		3010,3012	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3012	3012	-601.981	-53.290	0.407	point		2611,3011,3013	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3013	3013	-602.604	-56.306	0.660	point		3012,3014	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3014	3014	-603.024	-58.342	0.737	point		2613,3013,3015	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3015	3015	-603.651	-61.376	0.741	point		3014,3016	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3016	3016	-604.014	-63.423	0.692	point		3015,3017	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3017	3017	-604.113	-66.244	0.404	point		3016,3018	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3018	3018	-603.934	-68.542	0.188	point		3017,3019	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3019	3019	-603.584	-71.599	0.107	point		3018,3020	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3020	3020	-603.143	-73.480	0.004	point		3019,3021	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3021	3021	-601.918	-76.055	-0.129	point		3020,3022	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3022	3022	-600.832	-77.517	-0.054	point		3021,3023	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3023	3023	-598.685	-79.590	0.000	point		3022,3024	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3024	3024	-597.142	-80.927	-0.060	point		3023,3025	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3025	3025	-594.885	-82.829	-0.124	point		3024,3026	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3026	3026	-593.336	-84.008	-0.120	point		3025,3027	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3027	3027	-591.522	-85.287	-0.115	point		3026,3028	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3028	3028	-589.278	-86.828	-0.220	point		3027,3029	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3029	3029	-586.879	-88.470	-0.182	point		3028,3030	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3030	3030	-584.884	-89.836	-0.103	point		3029,3031	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3031	3031	-582.342	-91.575	0.093	point		3030,3032	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3032	3032	-580.645	-92.736	0.299	point		3031,3033	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3033	3033	-578.085	-94.488	0.456	point		3032,3034	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3034	3034	-576.390	-95.648	0.448	point		3033,3035	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3035	3035	-573.840	-97.415	0.322	point		3034,3036	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3036	3036	-571.986	-98.990	0.222	point		3035,3037	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3037	3037	-570.149	-101.166	0.303	point		3036,3038	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3038	3038	-568.865	-102.792	0.418	point		3037,3039	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3039	3039	-566.963	-105.224	0.422	point		3038,3040	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3040	3040	-565.775	-106.905	0.313	point		3039,3041	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3041	3041	-564.233	-109.561	0.190	point		3040,3042	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	3042	3042	-563.345	-111.559	0.034	point		3041,3043	live-route-recording-20260712-170700-z102	proven
